time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
280.0,204.16666666666669,0.00035714285714285714,0.00035714285714285714,0.00125,0.0010744006397493803,16
280.0,206.5,0.0,0.0,0.0016071428571428571,0.0016071428571428571,16
280.0,208.83333333333334,0.00035714285714285714,0.00035714285714285714,0.0033928571428571428,0.0033928571428571428,16
280.0,211.16666666666669,0.0,0.0,0.002142857142857143,0.002142857142857143,16
280.0,213.5,0.0,0.0,0.0008928571428571428,0.0008928571428571428,16
280.0,215.83333333333334,0.00035714285714285714,0.00035714285714285714,0.0023214285714285715,0.0023214285714285715,16
280.0,218.16666666666669,0.0,0.0,0.0014285714285714286,0.0014285714285714286,16
280.0,220.5,0.00017857142857142857,0.00017857142857142857,0.00125,0.00125,16
280.0,222.83333333333334,0.00035714285714285714,0.00035714285714285714,0.00017857142857142857,0.00017857142857142857,16
280.0,225.16666666666669,0.0,0.0,0.0,0.0,16
280.0,227.5,0.0,0.0,0.0,0.0,16
280.0,229.83333333333337,0.0,0.0,0.0,0.0,16
280.0,232.16666666666669,0.0,0.0,0.0,0.0,16
280.0,234.5,0.0,0.0,0.0,0.0,16
280.0,236.83333333333337,0.0,0.0,0.0,0.0,16
280.0,239.16666666666669,0.0,0.0,0.0,0.0,16
280.0,241.5,0.0,0.0,0.0,0.0,16
280.0,243.83333333333337,0.0,0.0,0.0,0.0,16
280.0,246.16666666666669,0.0,0.0,0.0,0.0,16
280.0,248.5,0.0,0.0,0.0,0.0,16
280.0,250.83333333333337,0.0,0.0,0.0,0.0,16
280.0,253.16666666666669,0.0,0.0,0.0,0.0,16
280.0,255.5,0.0,0.0,0.0,0.0,16
280.0,257.83333333333337,0.0,0.0,0.0,0.0,16
280.0,260.1666666666667,0.0,0.0,0.0,0.0,16
280.0,262.5,0.0,0.0,0.0,0.0,16
280.0,264.83333333333337,0.0,0.0,0.0,0.0,16
280.0,267.1666666666667,0.0,0.0,0.0,0.0,16
280.0,269.5,0.0,0.0,0.0,0.0,16
280.0,271.83333333333337,0.0,0.0,0.0,0.0,16
280.0,274.1666666666667,0.0,0.0,0.0,0.0,16
